name,website,domain,city,state,category,phone,public_email,source_type,source_url,raw_source_id,acquired_at
Orangetheory Fitness,https://www.orangetheory.com/en-us/locations/california/la-mesa/8322-parkway-dr/,orangetheory.com,La Mesa,CA,gyms,+1 619-916-5999,"",openstreetmap,https://www.openstreetmap.org/node/10038360064,10038360064,2026-04-28 07:53:43.650201
Orangetheory Fitness,https://www.orangetheory.com/en-us/locations/california/danville/409-railroad-avenue/,orangetheory.com,Danville,CA,gyms,+1 925-553-4777,"",openstreetmap,https://www.openstreetmap.org/node/9622188843,9622188843,2026-04-28 07:53:43.650201
POWERGYM,https://powergym-liveoak.lovable.app/,powergym-liveoak.lovable.app,Live Oak,CA,gyms,+1-530-206-8244,"",openstreetmap,https://www.openstreetmap.org/node/1492022817,1492022817,2026-04-28 07:53:43.650201
Pacific Edge,https://pacificedgeclimbinggym.com/,pacificedgeclimbinggym.com,Santa Cruz,CA,gyms,+1-831-454-9254,"",openstreetmap,https://www.openstreetmap.org/node/420406512,420406512,2026-04-28 07:53:43.650201
Pacific Pipe,https://touchstoneclimbing.com/pacific-pipe/,touchstoneclimbing.com,"","",gyms,+1 510 903 6722,"",openstreetmap,https://www.openstreetmap.org/node/9600802720,9600802720,2026-04-28 07:53:43.650201
Pacific Wushu,http://www.pacificwushu.com,pacificwushu.com,"","",gyms,+1-415-841-8848,wong@pacificwushu.com,openstreetmap,https://www.openstreetmap.org/node/4891328528,4891328528,2026-04-28 07:53:43.650201
Page Youth Center,https://www.pageyouthcenter.org/,pageyouthcenter.org,Santa Barbara,CA,gyms,+1-805-967-8778,info@pageyouthcenter.org,openstreetmap,https://www.openstreetmap.org/node/549631194,549631194,2026-04-28 07:53:43.650201
Paramount Pool,https://www.paramountcity.com/Home/Components/FacilityDirectory/FacilityDirectory/26/97,paramountcity.com,Paramount,CA,gyms,+1-562-220-2121,"",openstreetmap,https://www.openstreetmap.org/node/1079635745,1079635745,2026-04-28 07:53:43.650201
Pasadena Elite Fitness,https://pasadenaelitefitness.com/,pasadenaelitefitness.com,Pasadena,CA,gyms,+1 626-817-3365,"",openstreetmap,https://www.openstreetmap.org/node/3178454566,3178454566,2026-04-28 07:53:43.650201
Pasadena Ice Skating Center,https://www.skatepasadena.com/,skatepasadena.com,"","",gyms,+1-626-578-0800,pisc@skatepasadena.com,openstreetmap,https://www.openstreetmap.org/node/209720642,209720642,2026-04-28 07:53:43.650201
